コード,市区町村名,人数,獲得比率,距離
27117,大阪市旭区,265,0.000,370.9
44201,大分市,263,0.000,766.7
27220,箕面市,263,0.000,373.2
23220,稲沢市,263,0.000,253.1
33101,岡山市北区,262,0.000,521.0
14383,足柄下郡真鶴町,260,0.003,41.6
11442,南埼玉郡宮代町,253,0.001,80.1
22325,田方郡函南町,253,0.001,54.2
08341,那珂郡東海村,252,0.001,157.0
08442,稲敷郡美浦村,251,0.002,104.9
11207,秩父市,249,0.000,101.0
23103,名古屋市北区,248,0.000,239.8
11327,入間郡越生町,248,0.002,75.5
11326,入間郡毛呂山町,247,0.001,72.2
34104,広島市西区,246,0.000,658.7
23231,田原市,246,0.000,222.5
22135,浜松市北区,245,0.000,179.1
10525,邑楽郡邑楽町,245,0.001,104.3
12410,山武郡横芝光町,244,0.001,94.0
10344,北群馬郡榛東村,243,0.001,135.9
40218,春日市,241,0.000,857.3
27124,大阪市鶴見区,239,0.000,368.2
15202,長岡市,236,0.000,247.9
09386,塩谷郡高根沢町,236,0.001,151.2
28217,川西市,234,0.000,380.9
26204,宇治市,232,0.000,342.8
23113,名古屋市守山区,232,0.000,231.9
30201,和歌山市,228,0.000,413.1
23102,名古屋市東区,228,0.000,238.7
23110,名古屋市中川区,223,0.000,247.2
22209,島田市,223,0.000,139.2
20201,長野市,223,0.000,195.2
27204,池田市,223,0.000,378.0
11343,比企郡小川町,222,0.001,85.5
28207,伊丹市,220,0.000,381.8
20202,松本市,219,0.000,181.3
01203,小樽市,219,0.000,880.1
10524,邑楽郡大泉町,217,0.001,104.1
41201,佐賀市,216,0.000,879.3
25201,大津市,215,0.000,335.0
07445,大沼郡金山町,215,0.011,234.3
23226,尾張旭市,215,0.000,228.8
28203,明石市,213,0.000,426.4
43104,熊本市南区,212,0.000,866.4
27115,大阪市東成区,212,0.000,371.6
42205,大村市,210,0.000,920.4
35202,宇部市,210,0.000,771.5
19214,中央市,209,0.001,96.8
03215,奥州市,209,0.000,451.1
27109,大阪市天王寺区,203,0.000,374.4
04105,仙台市泉区,202,0.000,355.4
28105,神戸市兵庫区,201,0.000,406.0
26101,京都市北区,200,0.000,350.2
05201,秋田市,199,0.000,485.6
27113,大阪市西淀川区,199,0.000,380.0
07202,会津若松市,198,0.000,240.4
34207,福山市,196,0.000,572.0
25207,守山市,196,0.000,326.8
01208,北見市,196,0.000,1022.2
01106,札幌市南区,195,0.000,860.5
10211,安中市,194,0.000,133.1
23362,丹羽郡扶桑町,191,0.001,238.8
27103,大阪市福島区,191,0.000,377.4
40107,北九州市小倉南区,190,0.000,811.3
01108,札幌市厚別区,190,0.000,875.6
08564,北相馬郡利根町,188,0.001,82.8
27206,泉大津市,188,0.000,388.0
08227,筑西市,187,0.000,114.4
40108,北九州市八幡東区,184,0.000,816.2
27218,大東市,182,0.000,362.7
07213,伊達市,182,0.000,291.8
15108,新潟市西蒲区,182,0.000,277.5
26109,京都市伏見区,181,0.000,348.1
19213,甲州市,181,0.001,83.5
11341,比企郡滑川町,180,0.000,85.5
22133,浜松市西区,179,0.000,186.8
40343,糟屋郡志免町,178,0.000,853.2
27214,富田林市,175,0.000,373.2
20362,諏訪郡富士見町,175,0.001,136.2
13308,西多摩郡奥多摩町,175,0.003,70.4
27126,大阪市平野区,173,0.000,372.4
23219,小牧市,173,0.000,236.1
24204,松阪市,171,0.000,304.0
11342,比企郡嵐山町,171,0.001,84.9
20323,北佐久郡御代田町,169,0.001,148.2
11385,児玉郡上里町,169,0.001,110.3
26104,京都市中京区,168,0.000,347.3
15105,新潟市秋葉区,167,0.000,276.5
43205,水俣市,166,0.001,907.9
34307,安芸郡熊野町,165,0.001,645.2
11363,秩父郡長瀞町,165,0.002,97.1
29205,橿原市,164,0.000,354.4
08443,稲敷郡阿見町,163,0.000,97.9
19424,南都留郡忍野村,162,0.002,65.3
18382,今立郡池田町,162,0.006,294.8
13361,大島町,162,0.002,65.9
01110,札幌市清田区,161,0.000,864.6
11408,大里郡寄居町,160,0.000,95.4
12423,長生郡長生村,159,0.001,74.1
22223,御前崎市,158,0.001,149.8
19206,大月市,158,0.001,67.0
26111,京都市西京区,157,0.000,354.0
28108,神戸市垂水区,157,0.000,415.5
29343,生駒郡三郷町,156,0.001,361.0
40137,福岡市早良区,156,0.000,868.2
12427,長生郡長南町,156,0.001,64.0
35201,下関市,155,0.000,792.8
33102,岡山市中区,155,0.000,514.3
24344,三重郡川越町,155,0.001,263.1
23442,知多郡東浦町,154,0.000,239.7
12426,長生郡長柄町,154,0.002,61.9
33643,英田郡西粟倉村,153,0.010,473.7
26202,舞鶴市,153,0.000,373.3
07209,相馬市,152,0.000,298.7
16211,射水市,151,0.000,271.3
23233,清須市,150,0.000,246.1
17204,輪島市,149,0.001,329.1
11346,比企郡川島町,148,0.001,74.2
