コード,市区町村名,人数,獲得比率,距離
08222,鹿嶋市,25,0.000,127.6
03210,陸前高田市,25,0.000,453.1
35202,宇部市,24,0.000,765.7
27361,泉南郡熊取町,24,0.000,390.1
26210,八幡市,24,0.000,346.2
26108,京都市右京区,24,0.000,351.0
20205,飯田市,24,0.000,131.8
29425,北葛城郡王寺町,24,0.000,354.8
03203,大船渡市,24,0.000,464.9
26105,京都市東山区,23,0.000,339.0
28221,丹波篠山市,23,0.000,385.7
12205,館山市,23,0.000,50.8
07461,西白河郡西郷村,23,0.000,213.4
47214,宮古島市,22,0.000,1801.2
47205,宜野湾市,22,0.000,1503.3
45204,日南市,22,0.000,859.3
41203,鳥栖市,22,0.000,852.8
23424,海部郡大治町,22,0.000,242.3
21208,瑞浪市,22,0.000,200.4
20210,駒ヶ根市,22,0.000,147.9
02201,青森市,22,0.000,619.3
29205,橿原市,21,0.000,348.7
28443,神崎郡福崎町,21,0.000,433.4
20561,下高井郡山ノ内町,21,0.000,182.0
06209,長井市,21,0.000,318.0
02206,十和田市,21,0.000,600.3
01602,沙流郡平取町,21,0.000,859.2
01213,苫小牧市,21,0.000,839.4
40103,北九州市若松区,20,0.000,814.7
28229,たつの市,20,0.000,452.3
28225,朝来市,20,0.000,420.8
27208,貝塚市,20,0.000,387.2
23216,常滑市,20,0.000,244.0
22226,牧之原市,20,0.000,136.5
04323,柴田郡柴田町,20,0.000,330.1
03214,八幡平市,20,0.000,542.7
02203,八戸市,20,0.000,600.4
01461,空知郡中富良野町,20,0.000,934.8
43512,球磨郡山江村,19,0.000,872.7
20204,岡谷市,19,0.000,156.0
45201,宮崎市,18,0.000,846.3
42204,諫早市,18,0.000,908.2
29401,高市郡高取町,18,0.000,349.9
25207,守山市,18,0.000,321.1
07308,伊達郡川俣町,18,0.000,277.1
07213,伊達市,18,0.000,294.5
24343,三重郡朝日町,17,0.000,258.9
23228,岩倉市,17,0.000,237.5
23226,尾張旭市,17,0.000,223.1
07211,田村市,17,0.000,256.5
04215,大崎市,17,0.000,394.6
01224,千歳市,17,0.000,854.4
27107,大阪市港区,16,0.000,374.5
07210,二本松市,16,0.000,267.3
07207,須賀川市,16,0.000,232.7
03206,北上市,16,0.000,465.5
26322,久世郡久御山町,15,0.000,344.1
07501,石川郡石川町,15,0.000,220.9
23227,高浜市,13,0.000,230.3
07541,双葉郡広野町,11,0.000,249.3
99999,その他,0,,
