コード,市区町村名,人数,獲得比率,距離
08211,常総市,468,0.001,121.7
27218,大東市,468,0.000,320.8
27208,貝塚市,466,0.000,350.9
29203,大和郡山市,459,0.001,309.9
04422,黒川郡大郷町,459,0.004,395.0
27122,大阪市西成区,459,0.000,335.4
01106,札幌市南区,458,0.000,877.5
23214,蒲郡市,457,0.001,173.6
19207,韮崎市,456,0.001,83.3
04207,名取市,456,0.000,362.6
34103,広島市南区,456,0.000,611.1
33204,玉野市,455,0.001,479.9
11206,行田市,455,0.000,106.9
27104,大阪市此花区,452,0.001,339.1
33104,岡山市南区,450,0.000,470.9
37202,丸亀市,448,0.000,491.8
23234,北名古屋市,447,0.000,202.5
29344,生駒郡斑鳩町,443,0.002,314.4
34212,東広島市,440,0.000,585.3
19366,南巨摩郡南部町,439,0.005,59.8
11442,南埼玉郡宮代町,437,0.001,104.5
15222,上越市,435,0.000,222.3
23102,名古屋市東区,435,0.000,197.5
08228,坂東市,433,0.001,116.9
34107,広島市安芸区,429,0.000,601.5
01103,札幌市東区,427,0.000,899.0
04213,栗原市,427,0.000,429.0
15105,新潟市秋葉区,425,0.000,283.6
26103,京都市左京区,424,0.000,299.2
06210,天童市,422,0.000,366.5
12205,館山市,420,0.001,75.7
32203,出雲市,419,0.000,575.0
27141,堺市堺区,416,0.000,338.3
11343,比企郡小川町,416,0.001,92.7
21213,各務原市,415,0.000,201.6
09206,日光市,415,0.000,184.4
12237,山武市,414,0.001,126.7
23237,あま市,412,0.000,209.6
11348,比企郡鳩山町,412,0.002,86.7
40106,北九州市小倉北区,411,0.000,767.4
07205,白河市,411,0.000,234.9
01202,函館市,406,0.000,754.1
34102,広島市東区,405,0.000,608.1
27120,大阪市住吉区,402,0.000,335.0
23221,新城市,401,0.001,145.2
40207,柳川市,400,0.001,832.2
27107,大阪市港区,399,0.000,338.3
25204,近江八幡市,399,0.000,275.6
40103,北九州市若松区,398,0.000,778.7
35210,光市,397,0.001,668.0
21214,可児市,394,0.000,185.8
27226,藤井寺市,394,0.000,327.1
24214,いなべ市,393,0.001,235.0
29205,橿原市,393,0.000,312.4
19424,南都留郡忍野村,389,0.004,34.2
20214,茅野市,389,0.001,115.8
12463,安房郡鋸南町,387,0.003,72.1
43103,熊本市西区,386,0.000,824.0
26204,宇治市,386,0.000,301.1
25207,守山市,384,0.000,285.6
