コード,市区町村名,人数,獲得比率,距離
28227,宍粟市,249,0.001,463.7
25202,彦根市,249,0.000,307.5
21214,可児市,248,0.000,233.1
26303,乙訓郡大山崎町,246,0.002,363.9
27104,大阪市此花区,240,0.000,391.4
27103,大阪市福島区,239,0.000,387.8
13401,八丈島八丈島八丈町,237,0.003,262.2
28216,高砂市,236,0.000,446.8
28223,丹波市,235,0.000,415.5
22424,榛原郡吉田町,234,0.001,146.2
11362,秩父郡皆野町,234,0.001,84.8
05434,仙北郡美郷町,232,0.001,449.5
38213,四国中央市,231,0.000,583.6
17211,能美市,231,0.000,297.8
40216,小郡市,231,0.000,862.4
13421,小笠原村,229,0.006,963.9
37202,丸亀市,225,0.000,544.5
19424,南都留郡忍野村,224,0.002,71.0
41202,唐津市,224,0.000,912.2
40383,遠賀郡岡垣町,223,0.001,844.9
02207,三沢市,223,0.000,610.7
10443,利根郡片品村,222,0.005,156.7
04406,宮城郡利府町,222,0.001,342.2
10421,吾妻郡中之条町,221,0.001,157.9
04421,黒川郡大和町,221,0.001,345.8
16205,氷見市,220,0.000,289.1
40215,中間市,220,0.000,836.8
17206,加賀市,219,0.000,306.8
12423,長生郡長生村,219,0.002,65.8
01230,登別市,219,0.000,788.0
40382,遠賀郡水巻町,219,0.000,836.9
30204,有田市,217,0.001,437.0
25212,高島市,215,0.000,333.4
22223,御前崎市,214,0.001,164.3
15218,五泉市,212,0.000,245.9
